SquareFootage,NumBedrooms,SchoolRating,RenovationQuality,IsLuxury
1135.54,2,10.0,7.46,1
1736.87,4,9.81,7.24,1
550.0,2,4.32,1.95,0
905.48,4,8.11,5.94,1
1782.12,2,9.15,5.5,1
805.25,3,7.57,5.56,1
550.0,4,9.48,5.8,0
827.92,3,7.27,4.98,1
1786.61,3,5.86,5.42,1
1188.25,4,7.86,3.24,1
640.47,2,5.56,7.64,0
976.6,5,10.0,5.05,1
550.0,4,5.81,1.52,1
1086.21,4,10.0,6.34,1
550.0,3,8.57,6.28,0
999.91,3,7.82,6.3,0
550.0,3,6.39,4.82,1
550.0,2,4.6,5.13,0
550.0,4,7.88,3.19,1
1210.53,3,6.85,6.52,1
1142.79,3,8.27,6.62,1
909.46,3,7.02,0.82,1
1599.75,4,10.0,4.94,1
550.0,1,6.92,4.13,0
550.0,2,6.19,5.24,0
596.2,3,8.33,6.91,0
1396.11,3,6.06,4.97,0
2068.36,4,9.44,8.03,1
1741.57,2,2.9,4.92,1
728.28,3,6.61,5.54,0
560.16,4,2.97,3.75,0
1143.1,4,7.83,6.3,1
1052.21,3,8.25,4.08,1
550.0,3,6.09,2.07,0
1256.39,4,7.35,5.46,1
550.0,3,5.83,3.37,0
950.35,3,5.96,6.79,1
1324.79,2,8.0,6.21,0
1765.4,3,7.43,7.0,1
819.87,3,6.36,3.35,0
1533.92,4,7.08,3.95,1
550.0,4,8.7,7.92,0
1808.9,3,7.79,6.54,1
1028.47,4,6.02,4.93,1
1124.58,3,6.4,4.8,1
797.3,4,7.09,8.42,0
1460.44,4,10.0,8.99,1
699.29,4,7.97,2.7,1
1152.58,3,6.79,5.79,0
1226.48,4,6.24,5.01,1
711.33,2,5.0,4.54,0
1478.67,4,8.26,7.07,1
692.27,2,8.34,2.66,0
1039.42,2,5.29,4.84,0
823.7,3,5.49,3.4,0
1089.42,3,6.51,1.9,1
1069.19,3,8.23,6.08,0
1449.62,4,6.85,4.79,1
1048.47,2,9.06,7.0,1
1114.36,2,7.0,4.39,1
550.0,2,3.68,3.21,0
806.87,3,7.62,4.4,0
678.77,5,7.07,3.06,1
1539.17,4,6.1,8.1,1
1477.74,5,8.19,5.8,1
1572.71,1,3.34,3.23,0
1175.55,3,8.38,7.37,1
550.0,1,4.65,3.49,0
550.0,2,2.88,0.74,1
882.68,3,5.16,4.59,1
1449.58,4,10.0,5.45,1
739.52,2,3.42,4.34,0
1181.68,2,7.12,7.07,1
1374.7,3,6.3,3.34,0
1162.05,3,5.07,3.99,1
601.22,2,2.1,2.64,0
786.83,5,7.45,4.81,0
1018.85,3,6.15,3.83,0
1128.99,2,5.74,5.52,1
1111.09,4,7.4,4.25,0
800.9,2,5.34,3.26,0
1844.34,3,7.21,4.68,1
550.0,2,1.95,2.33,0
811.98,1,2.85,2.88,0
782.19,3,5.8,5.36,0
1434.14,2,5.47,4.96,1
550.0,3,5.58,3.78,0
1551.81,3,8.45,1.87,0
1599.99,3,7.82,8.51,1
1993.82,3,10.0,6.73,1
1612.72,3,9.09,10.0,1
1137.14,5,6.82,5.06,0
550.0,2,6.85,2.49,0
859.61,4,8.9,4.82,0
1489.19,2,6.82,4.21,1
1697.87,3,9.33,7.72,0
1616.97,4,5.79,3.97,1
718.51,3,4.88,7.46,1
850.9,2,6.42,2.87,0
760.98,3,6.26,6.0,1
1979.9,2,6.49,5.93,1
670.91,3,6.03,3.53,1
1554.05,2,6.56,7.25,1
1082.21,4,7.51,8.92,0
1029.17,5,4.85,2.74,0
1898.58,2,8.9,5.25,1
1112.78,3,6.27,5.13,0
550.0,3,4.86,8.09,0
1529.95,3,6.33,9.47,1
550.0,4,7.38,8.13,1
992.95,3,5.6,0.71,1
550.0,4,9.49,7.07,1
550.0,4,7.05,7.5,1
1678.52,3,10.0,6.59,1
709.22,4,5.47,6.13,0
2295.73,3,8.99,6.44,1
1066.98,3,8.43,7.17,1
959.9,4,10.0,5.16,1
550.0,2,4.75,3.78,0
748.2,2,6.04,4.53,0
890.61,4,10.0,7.72,0
1540.47,4,10.0,9.57,1
1662.43,4,10.0,7.49,0
550.0,4,7.23,2.23,0
1275.35,4,6.78,6.42,1
1417.36,2,6.14,4.88,1
1509.02,5,7.53,2.28,0
1166.68,3,4.42,5.15,0
970.38,3,6.78,6.58,1
1581.56,4,10.0,6.51,1
726.25,2,6.42,5.0,0
1375.64,3,6.91,7.37,1
1318.75,5,9.69,3.06,1
1032.92,5,8.17,1.98,1
550.0,2,6.87,4.11,0
1371.91,2,5.13,3.38,0
2235.66,3,7.19,6.38,1
1346.71,3,9.74,6.17,1
550.0,4,5.95,5.34,0
1408.62,2,5.11,3.75,0
1815.46,2,5.11,4.14,0
1976.75,3,8.21,8.33,0
930.07,1,6.13,3.45,0
550.0,1,8.82,5.95,0
550.0,3,5.04,2.09,0
1434.95,3,7.99,7.35,1
1084.84,3,5.62,5.69,1
1835.88,3,8.34,5.07,1
550.0,3,3.12,3.58,0
787.7,2,8.06,3.62,0
934.62,3,10.0,5.74,1
550.0,3,3.92,0.86,0
1484.17,4,6.51,8.68,0
550.0,3,2.96,2.83,0
1550.36,4,7.86,8.64,1
550.0,3,9.17,4.45,0
1312.45,2,5.62,4.56,0
1494.7,3,7.16,6.72,0
885.62,4,6.62,3.99,1
958.82,3,6.32,4.73,1
1429.28,2,4.4,1.56,0
1191.4,3,7.99,5.67,1
812.92,3,6.77,5.19,0
550.0,4,8.06,3.04,0
550.0,3,7.27,3.39,0
550.0,2,6.84,5.52,0
550.0,3,4.81,1.04,0
1522.4,3,8.64,7.21,1
1228.22,2,6.75,6.11,1
1420.25,2,6.94,4.52,0
796.19,4,4.84,6.27,1
1805.62,2,8.99,4.45,1
1140.04,1,2.91,4.88,0
550.0,4,9.0,5.62,0
1056.57,2,5.64,6.16,1
569.26,4,6.08,4.44,0
1467.33,4,7.4,4.69,1
550.0,2,6.85,5.08,0
550.0,2,3.77,1.51,0
1840.83,4,9.98,5.58,1
1437.02,5,7.02,9.08,1
1575.99,2,6.63,5.54,1
768.6,2,6.2,4.51,0
556.0,4,7.58,4.76,1
1325.57,3,9.06,7.06,0
1101.32,3,5.6,4.65,1
550.0,4,7.05,4.12,1
1440.26,1,8.61,4.68,0
550.0,3,7.14,3.63,0
1230.45,4,8.38,4.71,0
935.51,3,6.35,5.55,0
869.37,4,7.06,3.93,0
1251.83,2,6.96,7.11,0
909.84,3,5.34,4.03,0
754.61,2,7.83,5.12,0
995.87,3,7.04,3.61,1
550.0,2,8.5,4.85,1
1089.88,3,7.1,5.34,1
1886.69,1,5.62,5.09,0
688.68,4,9.02,7.09,1
882.35,2,6.22,3.46,1
1323.79,2,5.95,7.95,0
667.55,1,6.39,5.3,0
1413.16,3,6.87,5.73,1
1025.57,1,7.5,6.51,0
1175.77,3,9.43,8.2,1
762.97,5,7.45,6.3,1
550.0,4,5.59,3.8,1
947.02,2,7.78,8.72,1
1275.71,3,4.64,4.48,1
1267.32,5,8.98,6.3,1
1046.72,1,7.18,3.9,0
790.88,2,10.0,6.37,1
1161.97,1,4.93,4.53,0
1661.41,4,7.69,3.89,1
690.05,1,5.87,2.79,0
1834.29,4,8.48,7.53,1
998.35,2,6.32,5.52,1
550.0,1,3.59,0.6,1
895.14,3,5.24,4.91,0
1522.56,1,3.67,1.77,0
1421.77,3,8.65,4.43,1
1161.75,4,10.0,4.65,0
1363.77,4,6.41,3.73,1
550.0,2,1.39,0.82,0
971.06,5,8.85,6.76,0
550.0,2,4.41,1.86,0
626.96,3,6.67,4.41,0
870.82,4,2.93,1.67,0
701.87,3,5.12,5.59,0
1278.78,1,6.68,4.37,1
550.0,5,9.15,7.13,0
566.9,3,6.16,3.62,0
1126.79,4,8.34,1.98,0
1176.45,4,6.2,3.6,1
617.7,1,4.25,4.35,0
550.0,4,8.14,3.93,0
786.87,2,4.3,4.73,0
804.0,2,6.19,6.2,1
767.25,5,7.63,4.4,1
1000.26,3,10.0,6.81,0
1839.78,2,9.7,3.88,0
695.85,3,7.39,6.43,1
1394.28,4,8.2,5.05,0
1408.19,2,5.76,3.52,0
550.0,4,5.49,5.38,0
1019.73,3,6.47,4.93,1
853.27,3,6.39,1.89,0
1334.59,3,4.99,6.08,0
1061.65,5,7.18,3.9,1
1335.09,2,7.37,6.56,0
550.0,3,5.86,3.92,0
550.0,4,10.0,4.85,0
1011.04,4,9.74,9.64,1
884.1,4,10.0,5.67,0
1085.41,4,9.5,3.9,1
2046.36,3,8.25,7.4,1
1536.47,2,4.63,2.38,1
550.0,2,5.95,6.56,0
550.0,3,5.01,5.39,0
1399.26,4,6.92,3.0,1
1831.8,2,5.41,3.43,1
1267.22,4,6.57,3.02,1
550.0,3,8.82,6.3,0
1046.05,3,6.86,6.2,1
553.43,3,6.12,3.88,0
550.0,3,4.41,3.84,0
1263.37,4,8.06,5.63,1
2013.79,5,10.0,8.67,1
550.0,3,7.84,6.5,0
1425.85,4,9.35,6.27,1
1195.3,3,10.0,5.98,0
1119.47,2,5.74,7.78,1
1290.82,2,7.09,4.97,0
1294.09,3,5.73,0.1,1
550.0,1,4.19,3.72,0
786.95,3,7.88,5.75,1
1567.09,2,7.97,6.96,0
812.11,4,8.34,5.17,0
550.0,2,6.49,6.82,0
822.85,3,8.21,5.9,0
1187.7,2,8.27,1.44,0
933.03,3,7.89,1.41,1
914.6,4,6.65,4.35,0
738.18,3,5.23,6.59,0
933.99,4,6.67,4.2,1
1903.55,3,7.75,4.54,0
1520.26,4,7.93,5.8,1
550.0,3,7.76,6.75,1
1179.33,2,10.0,5.54,1
1479.65,5,10.0,7.03,0
763.97,3,6.14,4.65,1
1287.6,4,6.72,6.18,1
1527.93,3,8.93,9.07,1
1132.62,4,6.47,5.53,0
1348.07,4,10.0,7.11,0
630.11,3,7.59,5.45,0
1789.2,5,9.67,5.85,1
837.35,3,5.2,1.59,0
1020.7,4,7.62,6.99,1
618.72,3,8.6,2.37,0
1431.12,4,10.0,5.34,1
550.0,4,7.81,5.03,0
564.44,1,6.11,2.27,0
782.26,2,5.6,1.91,1
550.0,3,4.92,5.71,0
1060.34,2,6.18,4.38,1
550.0,4,5.93,2.45,1
1105.34,2,4.79,4.03,0
953.51,2,6.65,3.98,0
1526.53,6,8.38,7.83,1
550.0,3,7.3,3.81,1
1334.19,1,6.22,6.09,0
1119.76,1,6.92,5.18,1
1063.29,2,4.92,3.21,0
1139.21,4,9.81,6.98,1
550.0,4,6.77,7.05,1
550.0,2,4.39,1.73,1
550.0,1,4.28,4.08,0
1110.26,2,5.25,3.56,0
1152.41,1,6.92,3.45,0
1213.01,4,8.01,5.84,0
1446.86,5,7.33,5.39,1
550.0,4,3.74,5.46,1
576.91,2,6.77,4.41,0
1251.08,3,3.66,5.72,1
678.71,4,6.63,4.79,0
550.0,4,6.65,6.88,1
1995.6,3,9.82,6.86,1
1487.08,4,8.54,2.97,1
1493.58,3,6.97,6.44,1
965.39,2,5.84,4.27,0
694.47,4,8.07,4.62,1
845.62,3,6.37,3.44,1
694.46,4,7.34,6.49,1
1260.53,4,6.93,5.31,0
550.0,4,9.26,8.75,1
714.24,2,4.77,0.09,0
557.98,4,6.07,2.83,0
1898.45,3,6.75,7.63,1
667.26,1,7.45,3.39,0
1568.42,2,9.11,7.05,0
846.32,3,5.03,4.16,1
681.75,4,4.92,4.91,0
1038.3,4,6.93,3.69,1
1017.71,3,8.66,8.18,1
996.24,3,5.76,0.72,1
1352.28,5,5.55,8.26,1
788.58,3,8.83,4.46,0
550.0,2,2.08,3.43,0
1146.65,4,6.23,6.82,1
550.0,3,4.5,3.72,0
1002.61,2,6.04,3.92,1
614.58,2,8.37,6.49,0
1287.48,3,5.86,6.93,1
628.88,1,4.08,2.12,1
778.08,2,6.0,2.23,0
1324.76,3,10.0,5.61,0
652.13,2,7.96,6.4,0
1085.52,4,7.2,3.91,1
775.64,5,6.65,4.31,1
845.84,3,9.17,5.73,0
550.0,3,4.05,5.99,0
1443.7,4,7.21,3.19,1
550.0,2,7.39,4.34,0
555.0,1,2.57,2.56,0
914.43,2,5.39,5.79,0
1166.38,3,10.0,3.1,1
1609.6,3,7.48,3.65,1
1488.72,2,6.67,6.32,1
550.0,3,6.83,4.27,1
796.16,2,6.02,4.46,0
1083.69,3,8.51,5.4,1
550.0,3,8.65,5.06,0
1329.39,4,4.98,4.93,1
847.12,2,7.37,6.37,1
706.56,4,7.33,2.78,0
550.0,1,4.73,2.68,0
1027.16,4,5.84,5.23,1
961.66,5,10.0,9.1,1
1524.01,3,5.96,3.76,1
1238.53,3,6.8,5.44,1
820.57,3,7.82,9.08,1
1312.27,2,6.0,5.38,1
1865.6,3,7.82,6.84,0
1119.59,3,10.0,6.17,0
1015.62,5,7.01,6.5,1
1478.81,4,9.03,6.41,0
550.0,2,7.12,4.43,0
1077.31,3,7.73,2.01,1
751.96,4,8.3,5.53,0
900.27,5,7.61,8.65,1
1341.66,3,7.67,5.09,0
550.0,3,7.38,4.09,0
1299.92,3,10.0,7.84,1
707.78,3,7.62,4.17,0
808.5,3,7.27,8.12,1
963.92,5,5.37,3.25,1
1085.09,3,5.13,1.43,1
758.47,3,4.69,3.01,1
617.3,3,6.78,4.25,1
550.0,1,5.64,2.6,0
1105.77,2,5.64,1.15,0
550.0,2,2.66,4.04,0
797.1,2,4.11,0.15,0
1357.24,2,6.66,2.17,0
1572.19,3,6.96,4.71,0
660.2,3,5.98,4.36,0
868.81,2,8.42,2.44,0
1001.56,2,5.05,4.94,1
1506.92,1,3.04,1.42,0
2394.03,4,8.33,8.01,1
1659.0,4,8.55,7.14,1
550.0,4,6.67,4.48,0
1056.4,2,5.34,5.81,0
1856.98,3,9.44,7.42,1
1674.78,3,4.92,6.05,1
748.24,5,7.1,4.15,1
1111.38,2,8.57,8.99,1
550.0,4,5.68,3.18,0
1810.83,4,8.33,5.16,1
1920.34,3,10.0,6.96,1
957.72,5,8.86,4.35,1
550.0,3,8.29,5.69,0
1478.75,3,8.25,4.56,0
1269.91,4,7.35,4.37,1
605.01,3,4.74,3.44,0
1024.17,2,8.12,3.26,0
579.98,3,4.23,2.34,0
1118.63,3,10.0,5.33,1
550.0,3,2.58,1.55,0
883.04,3,7.01,3.27,0
1379.63,3,3.21,1.18,1
550.0,2,7.94,3.19,0
612.23,2,6.16,1.61,0
608.71,2,5.31,5.66,1
2203.77,3,7.45,8.95,1
1188.75,4,3.86,3.67,1
2708.44,4,9.19,9.46,1
550.0,3,5.26,6.23,0
866.59,4,6.31,2.87,0
1178.57,2,8.31,5.34,0
974.8,4,4.9,4.99,0
854.94,2,5.82,4.88,0
1417.34,2,2.66,3.73,0
550.0,3,8.5,4.93,0
1648.57,1,7.26,7.32,0
1201.45,3,6.16,7.64,1
1463.73,4,7.2,5.7,0
550.0,3,4.52,3.55,0
561.54,2,7.45,6.09,0
1145.43,2,6.42,5.04,0
1456.45,2,6.97,5.04,0
1093.75,2,7.57,5.24,0
646.73,3,7.41,5.82,0
550.0,3,6.64,2.06,0
550.0,4,7.19,3.43,0
550.0,5,9.93,5.77,0
1011.95,3,2.73,5.53,1
669.63,2,4.27,1.03,0
1207.69,4,8.1,4.16,1
818.83,4,4.35,2.79,1
630.95,2,4.85,4.89,0
550.0,2,3.52,1.57,0
1221.1,4,3.19,5.16,1
1520.86,3,8.76,4.93,1
1228.04,1,3.84,3.27,0
969.98,4,7.97,7.32,1
554.01,4,7.1,4.49,0
1485.34,3,8.31,5.56,1
1447.86,4,8.36,4.32,1
1137.9,3,6.45,6.86,1
1426.81,2,8.0,4.97,1
1133.6,3,5.12,3.41,0
1481.33,3,6.51,5.05,0
2122.41,3,8.84,7.15,1
907.67,3,8.54,6.64,0
1399.45,3,7.15,3.92,1
631.39,4,5.88,5.85,0
1701.92,4,9.38,6.16,1
1394.65,4,9.83,8.91,1
1551.35,4,8.64,4.39,0
559.28,1,4.22,3.14,0
1794.21,4,9.79,6.59,1
1010.29,3,6.4,5.79,1
1864.1,4,9.46,4.58,1
858.35,4,7.24,3.57,1
1004.33,4,8.1,5.91,1
844.14,2,6.2,4.94,0
997.28,3,6.36,5.43,1
2514.79,4,10.0,10.0,1
1001.67,2,7.37,5.91,1
1134.63,4,10.0,7.68,0
805.83,4,9.12,7.46,1
1038.32,2,6.04,5.34,1
1065.43,2,3.29,0.74,1
818.4,4,6.92,2.0,0
935.74,1,4.84,0.45,0
890.36,4,8.65,5.42,0
550.0,4,8.26,5.97,0
1088.51,2,6.19,4.51,0
722.64,2,9.14,4.67,0
1162.89,4,7.03,6.68,1
1067.29,2,6.57,6.02,1
1320.57,3,5.92,7.96,1
883.65,2,6.29,1.29,1
1510.55,2,7.5,8.83,1
630.08,4,7.1,6.74,0
1243.54,3,8.04,3.32,0
676.73,2,3.82,3.45,0
1425.25,4,8.96,6.62,1
550.0,3,6.8,3.42,1
550.0,2,8.03,4.72,0
1223.17,3,6.68,6.76,1
716.33,3,6.29,3.23,0
1340.03,4,5.3,0.71,0
1375.35,3,8.39,4.72,0
964.44,4,3.56,4.5,0
1214.95,4,9.88,7.13,0
792.46,3,4.53,4.6,1
550.0,4,8.96,2.62,1
550.0,2,7.9,5.75,1
1152.7,2,6.19,5.42,0
1807.96,3,8.04,10.0,1
1102.68,5,9.09,6.14,0
561.16,5,10.0,6.41,0
1300.49,4,7.96,6.11,1
558.05,3,3.76,0.94,1
885.02,2,7.09,3.99,0
2273.6,3,10.0,5.16,1
1655.49,3,5.15,3.8,0
727.67,5,6.05,5.14,1
801.85,3,7.48,7.94,1
1834.29,4,7.35,4.9,1
555.51,2,5.5,6.04,0
1367.75,4,10.0,7.45,1
1125.46,3,5.99,4.79,0
975.64,4,8.01,3.98,0
550.0,5,8.85,6.32,1
550.0,5,8.81,3.58,1
1433.01,3,7.34,7.06,1
561.99,3,5.46,3.57,0
550.0,4,7.39,3.39,1
617.7,2,3.81,4.86,0
1427.51,3,6.21,4.98,1
550.0,2,4.63,3.81,0
834.23,3,6.52,3.25,0
842.88,3,5.31,2.66,0
1309.32,3,7.66,6.22,0
907.51,3,6.86,5.34,0
1115.24,2,7.93,9.01,1
965.55,3,7.82,4.4,0
786.1,3,6.83,6.65,1
767.17,3,5.52,6.1,1
1812.59,2,7.22,6.86,1
1309.54,3,10.0,5.4,0
1072.97,2,8.02,4.53,0
1019.02,3,7.01,2.05,0
980.09,3,9.3,7.55,1
1558.71,1,9.36,2.74,0
1138.64,3,8.54,5.45,0
696.81,4,5.77,4.83,1
1379.79,3,9.22,7.31,1
1170.14,2,4.53,5.26,0
843.94,2,8.71,3.06,0
550.0,1,0.64,4.5,0
550.0,2,7.85,5.37,0
710.01,4,5.37,6.18,1
1062.68,4,10.0,5.9,1
629.0,3,7.27,5.4,0
1022.52,4,9.07,6.08,1
1489.32,2,8.34,2.87,1
2019.13,4,9.34,7.91,1
1513.75,4,7.28,2.59,0
1728.37,2,5.11,1.5,1
1081.06,2,6.26,6.1,0
1501.99,3,8.15,7.37,1
1404.65,4,7.02,5.81,1
550.0,3,7.48,4.3,0
1671.16,3,6.33,3.21,1
813.95,4,8.29,4.99,1
831.53,3,9.23,4.2,1
1968.46,4,9.73,7.4,1
1287.61,3,9.54,7.33,1
550.0,2,4.37,2.16,0
749.09,3,10.0,5.77,0
1157.16,3,6.34,5.4,0
1625.08,5,9.0,6.36,1
1215.8,3,7.66,5.94,0
678.8,3,8.11,5.77,0
1610.19,3,7.74,3.69,1
660.82,5,6.74,6.18,1
1255.41,4,7.98,7.52,1
1154.48,3,10.0,6.21,0
550.0,3,7.7,4.86,0
1025.62,1,3.79,2.92,0
1444.86,2,5.64,2.68,1
940.02,2,5.49,2.44,0
550.0,2,5.29,3.44,0
782.82,4,7.25,5.7,0
550.0,2,5.4,2.65,0
2076.37,4,7.4,7.4,1
1591.98,3,6.87,3.92,1
1508.84,3,9.25,7.35,0
1116.97,3,8.65,6.45,0
550.0,3,7.55,5.73,1
898.42,2,4.67,5.03,0
1625.16,4,9.48,8.96,1
1564.82,3,8.81,7.96,1
1359.74,3,6.75,7.68,1
1209.92,3,6.07,4.32,1
975.2,3,7.15,5.79,1
761.18,2,5.4,4.38,0
1028.46,3,5.2,6.35,0
550.0,1,5.43,3.35,0
700.38,2,6.09,6.71,0
767.77,3,7.52,5.38,0
655.08,3,1.82,2.29,0
898.6,4,8.24,7.04,1
1192.28,3,7.12,8.22,1
783.23,3,9.01,7.44,1
840.32,3,6.41,7.41,1
635.71,5,8.52,7.42,1
874.22,3,6.88,3.15,0
550.0,3,6.68,4.35,0
1405.05,4,10.0,10.0,1
840.88,3,4.82,5.81,0
1006.78,2,3.07,2.12,0
935.24,2,5.93,7.52,1
550.0,4,8.17,6.56,0
550.0,3,4.21,2.07,0
1297.31,4,10.0,10.0,1
2579.34,2,6.54,5.91,1
1251.06,1,1.54,0.15,0
851.0,4,5.13,2.48,1
623.77,3,6.66,4.13,0
550.0,3,8.18,5.17,1
1648.03,4,8.59,5.32,1
1346.98,2,5.22,3.43,0
550.0,2,7.23,4.02,0
1797.71,2,8.5,5.93,0
958.52,1,4.32,3.02,0
550.0,3,5.09,4.34,0
1789.32,3,10.0,5.07,1
1048.72,3,6.11,4.94,0
1930.0,3,7.36,5.86,1
838.01,3,8.65,4.6,1
695.01,1,1.34,5.67,0
550.0,2,7.82,6.81,0
1302.16,3,5.46,4.31,1
1659.19,3,8.86,7.22,1
550.0,3,7.12,6.27,0
606.62,3,5.58,1.82,1
1742.26,3,9.28,5.4,1
925.34,2,6.9,5.03,0
1336.58,1,5.45,5.13,0
664.34,4,8.01,3.72,0
1293.97,5,4.1,4.96,1
1992.7,4,8.31,8.85,1
934.57,1,7.52,4.1,0
1434.23,2,9.04,5.21,0
957.1,6,8.06,4.92,1
782.04,2,6.15,4.05,0
550.0,3,6.61,2.11,0
613.5,3,8.76,5.55,0
936.15,3,4.53,5.24,1
694.97,3,5.53,2.0,0
1569.34,2,8.07,5.44,1
714.95,2,5.54,0.87,0
1672.22,4,8.79,4.64,0
550.0,2,6.92,3.65,0
694.07,2,7.62,5.53,0
1373.91,3,9.48,5.3,1
643.02,3,6.55,4.24,0
550.0,3,9.85,6.58,0
550.0,2,6.67,5.33,0
1046.87,3,5.49,4.24,1
1152.94,2,8.41,4.5,1
1445.05,4,5.64,7.35,0
550.0,2,2.58,0.76,0
550.0,3,7.48,5.9,1
550.0,4,6.59,3.63,0
1255.51,2,6.97,8.68,0
550.0,3,5.31,3.31,0
1184.42,2,4.05,0.35,1
1045.17,3,6.8,2.72,0
1466.12,2,9.46,6.56,1
550.0,3,6.56,5.54,0
1040.39,3,8.06,4.94,0
1403.53,2,8.74,6.0,0
550.0,3,9.21,5.42,0
1127.34,5,8.17,4.34,1
550.0,2,5.14,1.24,0
1629.07,3,10.0,5.53,1
833.44,3,5.44,6.57,1
1820.84,4,7.98,4.6,1
692.1,3,3.32,2.15,1
1477.56,3,10.0,10.0,1
790.7,2,4.06,4.82,0
897.36,4,7.02,6.56,1
1080.39,3,5.92,3.87,0
1044.43,3,7.26,2.17,0
1662.03,3,7.58,6.38,1
550.0,5,10.0,5.75,0
1339.88,4,10.0,6.91,1
1551.28,4,8.93,6.58,1
720.07,2,5.47,7.36,0
1793.09,2,7.69,4.9,0
841.26,3,9.74,4.34,0
1122.76,1,5.21,0.13,0
646.4,4,5.85,6.08,0
1129.07,3,6.64,0.21,0
765.15,4,5.46,4.3,0
1183.73,2,5.96,7.53,1
1704.13,3,7.58,3.79,1
1134.91,4,6.23,5.41,1
1163.32,3,5.83,3.5,1
683.19,3,7.86,6.01,0
1214.26,3,6.65,4.7,0
1601.42,4,5.02,5.67,1
1021.28,1,6.03,4.4,0
932.28,4,3.76,6.89,1
1423.0,2,4.5,4.04,1
1376.82,4,8.42,5.54,1
965.44,2,3.99,1.89,0
1383.14,2,7.3,4.85,1
550.0,2,6.07,4.69,0
1855.66,2,8.06,4.07,0
1337.46,3,9.31,9.77,1
1131.55,3,7.25,5.19,1
1124.32,4,8.9,6.38,1
653.45,2,6.19,4.19,1
550.0,2,2.98,3.62,0
634.46,4,4.37,1.68,0
574.35,4,3.67,6.56,0
1472.7,2,10.0,6.35,0
550.0,4,5.89,1.5,1
550.0,3,2.85,2.96,0
1539.74,4,5.46,3.84,0
598.27,2,5.3,3.01,0
550.0,3,5.42,4.68,1
1307.6,3,8.44,6.32,1
1036.32,2,6.98,2.81,0
550.0,3,6.41,3.84,0
1633.22,3,7.76,8.25,1
1209.53,3,7.09,4.35,0
878.21,1,7.57,5.67,0
1646.74,3,6.43,5.57,1
550.0,2,4.14,3.79,0
550.0,5,8.73,6.83,1
1099.81,1,3.21,2.15,0
550.0,4,7.97,4.01,0
550.0,4,6.41,6.51,0
836.14,4,9.47,5.14,0
550.0,1,4.85,2.6,1
1177.49,3,4.74,3.66,1
1246.47,2,5.18,4.34,0
869.01,4,6.48,5.86,0
1144.18,4,9.36,6.04,1
1146.1,4,9.58,6.52,1
726.76,2,5.73,2.7,0
1732.38,2,4.79,3.46,1
1784.63,4,10.0,9.34,1
1067.75,3,6.46,2.67,0
1401.07,3,7.3,5.91,1
550.0,3,6.02,1.32,0
1004.72,5,5.86,7.63,1
994.11,3,9.13,7.99,1
1158.98,3,10.0,7.03,0
618.45,4,8.15,4.55,0
1487.0,4,8.98,6.42,1
1295.0,2,5.88,6.16,1
1671.11,3,8.16,3.38,1
669.39,4,7.03,7.87,1
1080.35,5,8.86,3.68,1
742.07,3,4.24,2.85,0
1545.27,4,6.53,3.96,1
1082.1,2,6.4,5.15,0
550.0,3,4.97,3.78,1
1267.8,4,6.95,4.81,1
1370.13,4,6.57,2.21,1
1487.0,3,7.57,9.47,1
1313.71,2,7.96,5.48,0
1403.34,3,5.85,5.21,1
845.58,4,8.9,4.53,1
1322.55,3,9.55,6.98,0
579.11,3,5.05,4.48,0
1285.02,4,2.66,5.42,0
550.0,4,7.49,5.26,1
645.97,3,4.49,3.23,0
550.0,1,3.83,1.27,1
891.35,2,8.68,5.61,0
810.68,2,4.2,1.31,0
2191.53,4,3.58,6.72,1
550.0,2,8.36,4.08,0
987.69,2,5.37,3.63,0
550.0,3,9.9,5.68,1
1164.87,4,7.22,5.22,1
1666.6,3,7.14,5.01,1
597.48,3,8.38,7.09,1
1275.64,3,8.55,8.86,0
1031.39,3,8.34,3.36,0
805.96,3,7.35,6.17,1
949.45,3,8.56,5.11,1
1083.43,4,5.97,5.55,1
1966.16,1,4.56,2.8,0
931.09,3,7.36,4.71,0
550.0,3,9.03,5.5,0
1477.19,3,7.65,4.63,1
938.17,4,8.56,5.87,1
577.36,4,9.35,3.54,0
1088.9,3,5.28,7.72,1
1173.64,3,2.48,3.87,1
1114.6,4,6.29,4.29,0
1593.06,4,9.15,9.94,1
1008.1,2,3.13,3.68,0
771.76,2,7.38,3.0,0
791.03,3,4.47,1.12,0
632.61,2,7.98,6.63,0
995.86,3,6.13,5.7,0
550.0,2,4.74,3.95,1
550.0,2,3.44,0.06,1
1565.14,4,6.22,8.1,1
1029.83,4,7.09,3.85,1
813.78,4,8.76,7.03,1
1121.1,4,7.91,6.36,0
1105.46,4,8.19,8.95,1
1078.68,3,5.5,3.98,0
1465.01,4,6.86,5.26,1
550.0,1,2.41,1.66,0
550.0,3,7.08,3.4,0
901.84,3,5.75,6.07,0
1967.05,3,9.27,7.34,1
2131.78,4,10.0,9.22,1
1194.41,4,4.81,2.79,1
1558.28,4,9.53,7.34,1
1010.63,3,4.1,5.79,1
809.47,2,6.04,6.87,0
1302.39,4,7.29,6.73,1
550.0,2,5.05,3.53,0
550.0,3,5.37,5.7,1
1237.47,3,7.22,3.7,1
906.3,4,10.0,6.91,1
644.33,3,7.97,3.54,0
550.0,3,4.31,1.28,0
